timestamp,eyetrackerLog,sampledLook,avgPOS,curLook,response
804066.73900038,,"(-1, -1)","(-1, -1)",away,right
804067.6113003865,,"(-1, -1)","(-1, -1)",away,right
804068.3289002627,,"(-1, -1)","(-1, -1)",away,right
804068.9706001431,,"(-1, -1)","(-1, -1)",away,right
804069.7976001538,,"(-1, -1)","(-1, -1)",away,right
804070.4241003841,,"(-1, -1)","(-1, -1)",away,right
804071.0192001425,,"(-1, -1)","(-1, -1)",away,right
804071.6068004258,,"(-1, -1)","(-1, -1)",away,right
804072.3734004423,,"(-1, -1)","(-1, -1)",away,right
804073.1310001574,,"(-1, -1)","(-1, -1)",away,right
804074.1144004278,,"(-1, -1)","(-1, -1)",away,right
804074.745700229,,"(-1, -1)","(-1, -1)",away,right
804075.595300179,,"(-1, -1)","(-1, -1)",away,right
804076.5516003594,,"(-1, -1)","(-1, -1)",away,right
804077.6963001117,,"(-1, -1)","(-1, -1)",away,right
804078.4048000351,,"(-1, -1)","(-1, -1)",away,right
804079.1971003637,,"(-1, -1)","(-1, -1)",away,right
804079.8291000538,,"(-1, -1)","(-1, -1)",away,right
804080.4265001789,,"(-1, -1)","(-1, -1)",away,right
804081.1017001979,,"(-1, -1)","(-1, -1)",away,right
804081.8311003968,,"(-1, -1)","(-1, -1)",away,right
804082.5025001541,,"(-1, -1)","(-1, -1)",away,right
804083.0960003659,,"(-1, -1)","(-1, -1)",away,right
804083.6837003008,,"(-1, -1)","(-1, -1)",away,right
804084.5317002386,,"(-1, -1)","(-1, -1)",away,right
804085.2427002974,,"(-1, -1)","(-1, -1)",away,right
804085.8985004015,,"(-1, -1)","(-1, -1)",away,right
804086.5195002407,,"(-1, -1)","(-1, -1)",away,right
804087.2027003206,,"(-1, -1)","(-1, -1)",away,right
804087.8236000426,,"(-1, -1)","(-1, -1)",away,right
804088.5473000817,,"(-1, -1)","(-1, -1)",away,right
804089.3053002656,,"(-1, -1)","(-1, -1)",away,right
804090.532600414,,"(-1, -1)","(-1, -1)",away,right
804091.7515000328,,"(-1, -1)","(-1, -1)",away,right
804092.6540000364,,"(1525.0, 677.0)","(1525.0, 677.0)",right,right
804093.4976004064,,"(1525.0, 677.0)","(1525.0, 677.0)",right,right
804094.2395003513,,"(1525.0, 677.0)","(1525.0, 677.0)",right,right
804094.8735000566,,"(1525.0, 677.0)","(1525.0, 677.0)",right,right
804095.6162000075,,"(1525.0, 677.0)","(1525.0, 677.0)",right,right
804096.2666003034,,"(1525.0, 677.0)","(1525.0, 677.0)",right,right
804096.9446003437,,"(1525.0, 677.0)","(1525.0, 677.0)",right,right
804097.5765003823,,"(1525.0, 677.0)","(1525.0, 677.0)",right,right
804098.1764001772,,"(1525.0, 677.0)","(1525.0, 677.0)",right,right
804098.7539002672,,"(1525.0, 677.0)","(1525.0, 677.0)",right,right
804099.3642001413,,"(1525.0, 677.0)","(1525.0, 677.0)",right,right
804100.0823001377,,"(1525.0, 677.0)","(1525.0, 677.0)",right,right
804100.7291004062,,"(1525.0, 677.0)","(1525.0, 677.0)",right,right
804101.5784000047,,"(1525.0, 677.0)","(1525.0, 677.0)",right,right
804102.2763000801,,"(1525.0, 677.0)","(1525.0, 677.0)",right,right
804102.9391000047,,"(1525.0, 677.0)","(1525.0, 677.0)",right,right
804103.6087004468,,"(1525.0, 677.0)","(1525.0, 677.0)",right,right
804104.2139003985,,"(1525.0, 677.0)","(1525.0, 677.0)",right,right
804104.8711002804,,"(1525.0, 677.0)","(1525.0, 677.0)",right,right
804105.5290000513,,"(1525.0, 677.0)","(1525.0, 677.0)",right,right
804106.190700084,,"(1525.0, 677.0)","(1525.0, 677.0)",right,right
804107.1944003925,,"(1525.0, 677.0)","(1525.0, 677.0)",right,right
804107.9353000969,,"(1525.0, 677.0)","(1525.0, 677.0)",right,right
804108.5722004063,,"(1525.0, 677.0)","(1525.0, 677.0)",right,right
804109.4694002531,,"(1513.0, 700.0)","(1513.0, 700.0)",right,right
804110.3168004192,,"(1513.0, 700.0)","(1513.0, 700.0)",right,right
804110.9800003469,,"(1513.0, 700.0)","(1513.0, 700.0)",right,right
804111.6052004509,,"(1513.0, 700.0)","(1513.0, 700.0)",right,right
804112.1890000068,,"(1513.0, 700.0)","(1513.0, 700.0)",right,right
804112.8146001138,,"(1513.0, 700.0)","(1513.0, 700.0)",right,right
804113.4625002742,,"(1513.0, 700.0)","(1513.0, 700.0)",right,right
804114.0637001954,,"(1513.0, 700.0)","(1513.0, 700.0)",right,right
804114.6779004484,,"(1513.0, 700.0)","(1513.0, 700.0)",right,right
804115.4203000478,,"(1513.0, 700.0)","(1513.0, 700.0)",right,right
804116.2349004298,,"(1513.0, 700.0)","(1513.0, 700.0)",right,right
804116.9740003534,,"(1513.0, 700.0)","(1513.0, 700.0)",right,right
804117.7933001891,,"(1513.0, 700.0)","(1513.0, 700.0)",right,right
804118.3933001012,,"(1513.0, 700.0)","(1513.0, 700.0)",right,right
804119.0115003847,,"(1513.0, 700.0)","(1513.0, 700.0)",right,right
804119.5946000516,,"(1513.0, 700.0)","(1513.0, 700.0)",right,right
804120.2114000916,,"(1513.0, 700.0)","(1513.0, 700.0)",right,right
804120.8169003949,,"(1513.0, 700.0)","(1513.0, 700.0)",right,right
804121.4213003404,,"(1513.0, 700.0)","(1513.0, 700.0)",right,right
804122.0151004381,,"(1513.0, 700.0)","(1513.0, 700.0)",right,right
804122.6006001234,,"(1513.0, 700.0)","(1513.0, 700.0)",right,right
804123.604700435,,"(1513.0, 700.0)","(1513.0, 700.0)",right,right
804124.4151000865,,"(1513.0, 700.0)","(1513.0, 700.0)",right,right
804125.316100195,,"(1513.0, 700.0)","(1513.0, 700.0)",right,right
804126.2717000209,,"(1523.0, 711.0)","(1523.0, 711.0)",right,right
