timestamp,eyetrackerLog,sampledLook,avgPOS,curLook,response
260803.06329997256,,"(1550.0, 694.0)","(1550.0, 694.0)",right,right
260804.27920003422,,"(1550.0, 694.0)","(1550.0, 694.0)",right,right
260806.27950001508,,"(1550.0, 694.0)","(1550.0, 694.0)",right,right
260807.59990005754,,"(1550.0, 694.0)","(1550.0, 694.0)",right,right
260808.3628001623,,"(1550.0, 694.0)","(1550.0, 694.0)",right,right
260809.09660016187,,"(1550.0, 694.0)","(1550.0, 694.0)",right,right
260809.92270004936,,"(1550.0, 694.0)","(1550.0, 694.0)",right,right
260812.72549997084,,"(1550.0, 694.0)","(1550.0, 694.0)",right,right
260813.48620005883,,"(1550.0, 694.0)","(1550.0, 694.0)",right,right
260814.10740013234,,"(1550.0, 694.0)","(1550.0, 694.0)",right,right
260814.82019997202,,"(1550.0, 694.0)","(1550.0, 694.0)",right,right
260815.59080001898,,"(1550.0, 694.0)","(1550.0, 694.0)",right,right
260816.286199959,,"(1550.0, 694.0)","(1550.0, 694.0)",right,right
260816.98310002685,,"(1550.0, 694.0)","(1550.0, 694.0)",right,right
260817.63139995746,,"(1550.0, 694.0)","(1550.0, 694.0)",right,right
260818.3194999583,,"(1550.0, 694.0)","(1550.0, 694.0)",right,right
260819.0616001375,,"(1550.0, 694.0)","(1550.0, 694.0)",right,right
260819.78769996203,,"(1550.0, 694.0)","(1550.0, 694.0)",right,right
260820.5648001749,,"(1550.0, 694.0)","(1550.0, 694.0)",right,right
260822.0416000113,,"(1550.0, 694.0)","(1550.0, 694.0)",right,right
260823.9454999566,,"(-1, -1)","(-1, -1)",away,right
260824.8948000837,,"(-1, -1)","(-1, -1)",away,right
260825.65400004387,,"(-1, -1)","(-1, -1)",away,right
260826.3538000174,,"(-1, -1)","(-1, -1)",away,right
260828.53240007535,,"(-1, -1)","(-1, -1)",away,right
260829.56290012226,,"(-1, -1)","(-1, -1)",away,right
260830.3569999989,,"(-1, -1)","(-1, -1)",away,right
260831.1873001512,,"(-1, -1)","(-1, -1)",away,right
260832.06950011663,,"(-1, -1)","(-1, -1)",away,right
260832.87100004964,,"(-1, -1)","(-1, -1)",away,right
260833.64020008594,,"(-1, -1)","(-1, -1)",away,right
260834.42290010862,,"(-1, -1)","(-1, -1)",away,right
260835.23490000516,,"(-1, -1)","(-1, -1)",away,right
260836.07150008902,,"(-1, -1)","(-1, -1)",away,right
260836.8754000403,,"(-1, -1)","(-1, -1)",away,right
260838.4668000508,,"(-1, -1)","(-1, -1)",away,right
260839.88550002687,,"(-1, -1)","(-1, -1)",away,right
260840.57230013423,,"(-1, -1)","(-1, -1)",away,right
260841.2494000513,,"(-1, -1)","(-1, -1)",away,right
260841.9598999899,,"(-1, -1)","(-1, -1)",away,right
260845.54290003143,,"(-1, -1)","(-1, -1)",away,right
260846.44530015066,,"(-1, -1)","(-1, -1)",away,right
260847.11830015294,,"(-1, -1)","(-1, -1)",away,right
260847.80420013703,,"(-1, -1)","(-1, -1)",away,right
